"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"19.15","all","4 yr.","mnwk","no","1","Female","LPM","month05",7.23212967703136e-06,2.82107115593951e-07,25.6361122327764,6.04012044800612e-145,NA,NA,5454392801
"19.16","all","4 yr.","mnwk","no","1","Female","LPM","month06",6.54277125620192e-06,2.81902335593711e-07,23.2093545533146,3.66334032771369e-119,NA,NA,5454392801
"19.17","all","4 yr.","mnwk","no","1","Female","LPM","month07",3.33661527575207e-06,2.6689586544396e-07,12.5015622486391,7.31985882529143e-36,NA,NA,5454392801
"19.18","all","4 yr.","mnwk","no","1","Female","LPM","month08",2.94102520267112e-06,2.6479900492711e-07,11.106632381344,1.16469544405484e-28,NA,NA,5454392801
"19.19","all","4 yr.","mnwk","no","1","Female","LPM","month09",1.27508341479318e-05,3.0563453995441e-07,41.7192184817652,0,NA,NA,5454392801
"19.20","all","4 yr.","mnwk","no","1","Female","LPM","month10",7.67675121955117e-06,2.84388794966567e-07,26.9938596577043,1.74480222317529e-160,NA,NA,5454392801
"19.21","all","4 yr.","mnwk","no","1","Female","LPM","month11",6.1237359132888e-06,2.80373432170393e-07,21.8413558869843,9.3927197168084e-106,NA,NA,5454392801
"19.22","all","4 yr.","mnwk","no","1","Female","LPM","month12",-5.78606152518382e-06,2.27108721575173e-07,-25.4770555928149,3.5409762190998e-143,NA,NA,5454392801
"19.23","all","4 yr.","mnwk","no","1","Female","LPM","weekdayMonday",1.17889958116457e-05,2.01142734333213e-07,58.610100189431,0,NA,NA,5454392801
"19.24","all","4 yr.","mnwk","no","1","Female","LPM","weekdayTuesday",1.48308198937034e-05,2.10623528833504e-07,70.413880043891,0,NA,NA,5454392801
"19.25","all","4 yr.","mnwk","no","1","Female","LPM","weekdayWednesday",1.59425481491897e-05,2.13885812909561e-07,74.5376606906171,0,NA,NA,5454392801
"19.26","all","4 yr.","mnwk","no","1","Female","LPM","weekdayThursday",1.41751234575885e-05,2.08940407794468e-07,67.8429012713155,0,NA,NA,5454392801
"19.27","all","4 yr.","mnwk","no","1","Female","LPM","weekdayFriday",9.97714797781236e-06,1.95716802981929e-07,50.9774726840065,0,NA,NA,5454392801
"19.28","all","4 yr.","mnwk","no","1","Female","LPM","weekdaySaturday",1.51287070000651e-06,1.65196147940165e-07,9.15802649680716,5.2855056703495e-20,NA,NA,5454392801
"21","all","4 yr.","mnwk","no","2","Female","LPM","(Intercept)",4.57755292088016e-06,8.47024222504844e-07,5.4042762878059,6.50705823655404e-08,NA,NA,5454392801
"21.1","all","4 yr.","mnwk","no","2","Female","LPM","policyTRUE",4.74110721015549e-06,2.67052341093392e-07,17.7534755574282,1.62010879066292e-70,NA,NA,5454392801
"21.2","all","4 yr.","mnwk","no","2","Female","LPM","age_grp20-24",2.22644919025949e-05,9.30697338280495e-07,23.9223762514778,1.79202914080749e-126,NA,NA,5454392801
"21.3","all","4 yr.","mnwk","no","2","Female","LPM","age_grp25-34",1.02754971684405e-05,7.87057103016873e-07,13.0555929538701,5.90485619731064e-39,NA,NA,5454392801
"21.4","all","4 yr.","mnwk","no","2","Female","LPM","age_grp35-44",8.61110738324606e-06,7.7842584989796e-07,11.0622063544972,1.91332309852455e-28,NA,NA,5454392801
"21.5","all","4 yr.","mnwk","no","2","Female","LPM","age_grp45-54",-9.56106378318636e-06,7.5846509927466e-07,-12.6058058470058,1.96157593518632e-36,NA,NA,5454392801
"21.6","all","4 yr.","mnwk","no","2","Female","LPM","age_grp55-64",-2.81709199354898e-05,7.59896427730766e-07,-37.0720520684838,7.92717219275478e-301,NA,NA,5454392801
"21.7","all","4 yr.","mnwk","no","2","Female","LPM","age_grp65-199",-4.90228499131455e-05,7.52061117456223e-07,-65.1846622239436,0,NA,NA,5454392801
"21.8","all","4 yr.","mnwk","no","2","Female","LPM","curr_pts_grp1-3",0.00022317075004425,8.2483333092178e-07,270.56466037187,0,NA,NA,5454392801
"21.9","all","4 yr.","mnwk","no","2","Female","LPM","curr_pts_grp4-6",0.000422503710920884,2.30575496883726e-06,183.238772823265,0,NA,NA,5454392801
"21.10","all","4 yr.","mnwk","no","2","Female","LPM","curr_pts_grp7-9",0.00055104172913151,5.00998794612554e-06,109.988633716705,0,NA,NA,5454392801
"21.11","all","4 yr.","mnwk","no","2","Female","LPM","curr_pts_grp10-150",0.000676332178387458,8.59198465151571e-06,78.7166418259542,0,NA,NA,5454392801
"21.12","all","4 yr.","mnwk","no","2","Female","LPM","month02",2.50927258829948e-05,6.33654523138607e-07,39.6000106788568,0,NA,NA,5454392801
"21.13","all","4 yr.","mnwk","no","2","Female","LPM","month03",3.76403452851691e-05,6.38018139613992e-07,58.9957290367041,0,NA,NA,5454392801
"21.14","all","4 yr.","mnwk","no","2","Female","LPM","month04",3.49404700007325e-05,6.38597587171788e-07,54.7143783544131,0,NA,NA,5454392801
"21.15","all","4 yr.","mnwk","no","2","Female","LPM","month05",3.74985536933555e-05,6.37510243515126e-07,58.8203155553936,0,NA,NA,5454392801
"21.16","all","4 yr.","mnwk","no","2","Female","LPM","month06",2.74395770627851e-05,6.25473061225207e-07,43.8701180975487,0,NA,NA,5454392801
"21.17","all","4 yr.","mnwk","no","2","Female","LPM","month07",1.62642685392304e-05,6.00641494131681e-07,27.0781634271587,1.78047323921976e-161,NA,NA,5454392801
"21.18","all","4 yr.","mnwk","no","2","Female","LPM","month08",9.11517049927868e-06,5.86655102764485e-07,15.53752870524,1.93295268199987e-54,NA,NA,5454392801
"21.19","all","4 yr.","mnwk","no","2","Female","LPM","month09",4.5072149049923e-05,6.56422859332853e-07,68.6632837493372,0,NA,NA,5454392801
"21.20","all","4 yr.","mnwk","no","2","Female","LPM","month10",3.94495056696712e-05,6.41961299577052e-07,61.4515325077415,0,NA,NA,5454392801
"21.21","all","4 yr.","mnwk","no","2","Female","LPM","month11",3.61986649401925e-05,6.41298701612095e-07,56.4458728034166,0,NA,NA,5454392801
"21.22","all","4 yr.","mnwk","no","2","Female","LPM","month12",-3.45674537995473e-05,5.01369924339528e-07,-68.9460059756959,0,NA,NA,5454392801
"21.23","all","4 yr.","mnwk","no","2","Female","LPM","weekdayMonday",5.3964640187381e-05,4.49099597291708e-07,120.161853880107,0,NA,NA,5454392801
"21.24","all","4 yr.","mnwk","no","2","Female","LPM","weekdayTuesday",6.99784422820308e-05,4.71318323488882e-07,148.473841975892,0,NA,NA,5454392801
"21.25","all","4 yr.","mnwk","no","2","Female","LPM","weekdayWednesday",7.42225717596257e-05,4.76961463310005e-07,155.615447932707,0,NA,NA,5454392801
"21.26","all","4 yr.","mnwk","no","2","Female","LPM","weekdayThursday",6.67677093725648e-05,4.67833626761796e-07,142.716781251298,0,NA,NA,5454392801
"21.27","all","4 yr.","mnwk","no","2","Female","LPM","weekdayFriday",4.82573026446431e-05,4.41790123082602e-07,109.231284547347,0,NA,NA,5454392801
"21.28","all","4 yr.","mnwk","no","2","Female","LPM","weekdaySaturday",8.67539838847699e-06,3.78850590704539e-07,22.8992605563675,4.72573181843928e-116,NA,NA,5454392801
"23","all","4 yr.","mnwk","no","3","Female","LPM","(Intercept)",3.71081380003605e-05,8.60991597094013e-07,43.0993033214337,0,NA,NA,5454392801
"23.1","all","4 yr.","mnwk","no","3","Female","LPM","policyTRUE",-9.73721206603247e-06,2.56910646508473e-07,-37.9011621291893,2.46280386633421e-314,NA,NA,5454392801
"23.2","all","4 yr.","mnwk","no","3","Female","LPM","age_grp20-24",2.25526017080429e-05,9.53311848683065e-07,23.6571083630165,9.97362402285229e-124,NA,NA,5454392801
"23.3","all","4 yr.","mnwk","no","3","Female","LPM","age_grp25-34",-4.69888717991e-06,7.98179276205915e-07,-5.88700724259066,3.93251510223081e-09,NA,NA,5454392801
"23.4","all","4 yr.","mnwk","no","3","Female","LPM","age_grp35-44",-8.55562769039709e-06,7.89011597344211e-07,-10.8434752026397,2.1417749971368e-27,NA,NA,5454392801
"23.5","all","4 yr.","mnwk","no","3","Female","LPM","age_grp45-54",-2.77481633581799e-05,7.68940844739921e-07,-36.0862133257666,3.73207565385859e-285,NA,NA,5454392801
"23.6","all","4 yr.","mnwk","no","3","Female","LPM","age_grp55-64",-4.13659387519005e-05,7.70674012644159e-07,-53.6750144331132,0,NA,NA,5454392801
"23.7","all","4 yr.","mnwk","no","3","Female","LPM","age_grp65-199",-5.23856473024725e-05,7.70126899454141e-07,-68.0220978381654,0,NA,NA,5454392801
"23.8","all","4 yr.","mnwk","no","3","Female","LPM","curr_pts_grp1-3",0.000214336629576521,7.98709609151778e-07,268.353638319369,0,NA,NA,5454392801
"23.9","all","4 yr.","mnwk","no","3","Female","LPM","curr_pts_grp4-6",0.000446338917460183,2.33748178707009e-06,190.948618264805,0,NA,NA,5454392801
"23.10","all","4 yr.","mnwk","no","3","Female","LPM","curr_pts_grp7-9",0.000652839074117197,5.36446767198557e-06,121.696897816435,0,NA,NA,5454392801
"23.11","all","4 yr.","mnwk","no","3","Female","LPM","curr_pts_grp10-150",0.000896694869262031,9.71284848294945e-06,92.320483618801,0,NA,NA,5454392801
"23.12","all","4 yr.","mnwk","no","3","Female","LPM","month02",1.57957696395599e-05,6.30184140643229e-07,25.0653239598145,1.18846940223018e-138,NA,NA,5454392801
"23.13","all","4 yr.","mnwk","no","3","Female","LPM","month03",1.63417938506642e-05,6.14711764813681e-07,26.58448200616,1.02617839062859e-155,NA,NA,5454392801
"23.14","all","4 yr.","mnwk","no","3","Female","LPM","month04",1.78593452016573e-05,6.21286422035336e-07,28.7457516665985,1.02360005196649e-181,NA,NA,5454392801
"23.15","all","4 yr.","mnwk","no","3","Female","LPM","month05",1.92020514499754e-05,6.18815240378303e-07,31.0303466964333,2.10117410289275e-211,NA,NA,5454392801
"23.16","all","4 yr.","mnwk","no","3","Female","LPM","month06",1.61564661894171e-05,6.18473741527238e-07,26.1231239171462,1.99154648328382e-150,NA,NA,5454392801
"23.17","all","4 yr.","mnwk","no","3","Female","LPM","month07",1.10918396959424e-05,6.04822920474185e-07,18.3389870331739,4.04261724585419e-75,NA,NA,5454392801
"23.18","all","4 yr.","mnwk","no","3","Female","LPM","month08",1.75580161924563e-06,5.87184748773391e-07,2.99020303731225,0.00278792066989752,NA,NA,5454392801
"23.19","all","4 yr.","mnwk","no","3","Female","LPM","month09",2.1133392993255e-05,6.27789146543842e-07,33.6632022225939,1.99869187710955e-248,NA,NA,5454392801
"23.20","all","4 yr.","mnwk","no","3","Female","LPM","month10",2.3998678659106e-05,6.28498929359496e-07,38.1841201918403,5.16713615046609e-319,NA,NA,5454392801
"23.21","all","4 yr.","mnwk","no","3","Female","LPM","month11",2.51600972020749e-05,6.35291563807837e-07,39.6040159124249,0,NA,NA,5454392801
"23.22","all","4 yr.","mnwk","no","3","Female","LPM","month12",-3.2674129975632e-05,5.21547143151938e-07,-62.6484688961537,0,NA,NA,5454392801
"23.23","all","4 yr.","mnwk","no","3","Female","LPM","weekdayMonday",3.96189186803639e-05,4.32176746182678e-07,91.6729533236322,0,NA,NA,5454392801
"23.24","all","4 yr.","mnwk","no","3","Female","LPM","weekdayTuesday",5.47868399592347e-05,4.5399298292975e-07,120.677724148244,0,NA,NA,5454392801
"23.25","all","4 yr.","mnwk","no","3","Female","LPM","weekdayWednesday",6.20100462793832e-05,4.64029892147921e-07,133.633732069174,0,NA,NA,5454392801
"23.26","all","4 yr.","mnwk","no","3","Female","LPM","weekdayThursday",5.50454322551525e-05,4.55354717806644e-07,120.884730304971,0,NA,NA,5454392801
"23.27","all","4 yr.","mnwk","no","3","Female","LPM","weekdayFriday",4.03978478250124e-05,4.34209032327076e-07,93.037787833446,0,NA,NA,5454392801
"23.28","all","4 yr.","mnwk","no","3","Female","LPM","weekdaySaturday",6.77694522274965e-06,3.80217205664672e-07,17.8238783563269,4.61251247133598e-71,NA,NA,5454392801
"25","all","4 yr.","mnwk","no","4","Female","LPM","(Intercept)",4.69729874357842e-06,1.68500803057165e-07,27.877011019258,5.06994804405929e-171,NA,NA,5454392801
"25.1","all","4 yr.","mnwk","no","4","Female","LPM","policyTRUE",9.12136656524974e-09,2.50557356727806e-08,0.364043055225826,0.715825858624188,NA,NA,5454392801
"25.2","all","4 yr.","mnwk","no","4","Female","LPM","age_grp20-24",-2.37102275352368e-06,1.86584426407062e-07,-12.7075061899911,5.3720470320568e-37,NA,NA,5454392801
"25.3","all","4 yr.","mnwk","no","4","Female","LPM","age_grp25-34",-4.19377470497998e-06,1.67766727028409e-07,-24.9976546557401,6.48326561828203e-138,NA,NA,5454392801
"25.4","all","4 yr.","mnwk","no","4","Female","LPM","age_grp35-44",-4.59376625296554e-06,1.66287241573854e-07,-27.6254883386546,5.4996428874209e-168,NA,NA,5454392801
"25.5","all","4 yr.","mnwk","no","4","Female","LPM","age_grp45-54",-4.81761970311194e-06,1.65087147206709e-07,-29.1822821135779,3.25478787461903e-187,NA,NA,5454392801
"25.6","all","4 yr.","mnwk","no","4","Female","LPM","age_grp55-64",-4.91122238574045e-06,1.64602734929827e-07,-29.8368212887484,1.30150654486825e-195,NA,NA,5454392801
"25.7","all","4 yr.","mnwk","no","4","Female","LPM","age_grp65-199",-4.862031956424e-06,1.64582331601025e-07,-29.5416397928447,8.40979657487131e-192,NA,NA,5454392801
"25.8","all","4 yr.","mnwk","no","4","Female","LPM","curr_pts_grp1-3",1.41312553230067e-06,6.91000681183808e-08,20.4504216968315,5.95586291726117e-93,NA,NA,5454392801
"25.9","all","4 yr.","mnwk","no","4","Female","LPM","curr_pts_grp4-6",3.83390580808349e-06,2.20210623693834e-07,17.4101764200708,6.90710453735305e-68,NA,NA,5454392801
"25.10","all","4 yr.","mnwk","no","4","Female","LPM","curr_pts_grp7-9",6.34360483375349e-06,5.33875094935456e-07,11.8821890999062,1.46480406647983e-32,NA,NA,5454392801
"25.11","all","4 yr.","mnwk","no","4","Female","LPM","curr_pts_grp10-150",1.77385896498626e-05,1.35098548807799e-06,13.1301111717334,2.21331665027429e-39,NA,NA,5454392801
"25.12","all","4 yr.","mnwk","no","4","Female","LPM","month02",6.73679393002159e-08,5.73952979692419e-08,1.17375362937079,0.240493722453608,NA,NA,5454392801
"25.13","all","4 yr.","mnwk","no","4","Female","LPM","month03",1.2812446998074e-07,5.71235115928772e-08,2.24293756472626,0.0249008409921339,NA,NA,5454392801
"25.14","all","4 yr.","mnwk","no","4","Female","LPM","month04",2.00299577855762e-07,5.87400079934751e-08,3.40993446711841,0.000649784912162489,NA,NA,5454392801
"25.15","all","4 yr.","mnwk","no","4","Female","LPM","month05",2.5252282219139e-07,5.92358599711623e-08,4.26300592773238,2.01695169232823e-05,NA,NA,5454392801
"25.16","all","4 yr.","mnwk","no","4","Female","LPM","month06",2.16470222883959e-07,5.9137175703234e-08,3.66047617779827,0.000251746962449925,NA,NA,5454392801
"25.17","all","4 yr.","mnwk","no","4","Female","LPM","month07",1.77678175693991e-07,5.78627772668459e-08,3.07068177655199,0.00213570640708945,NA,NA,5454392801
"25.18","all","4 yr.","mnwk","no","4","Female","LPM","month08",1.96652823759461e-07,5.82546146209861e-08,3.37574671189426,0.000736156576674637,NA,NA,5454392801
"25.19","all","4 yr.","mnwk","no","4","Female","LPM","month09",3.28352836426024e-07,6.12684808873589e-08,5.35924559692764,8.35701870924273e-08,NA,NA,5454392801
"25.20","all","4 yr.","mnwk","no","4","Female","LPM","month10",3.48054776293003e-07,6.10567421019346e-08,5.70051339640631,1.19447151202146e-08,NA,NA,5454392801
"25.21","all","4 yr.","mnwk","no","4","Female","LPM","month11",2.38988383003378e-07,5.96783339982554e-08,4.00460882521225,6.21201898991824e-05,NA,NA,5454392801
"25.22","all","4 yr.","mnwk","no","4","Female","LPM","month12",-5.59666360466332e-08,5.34804052840301e-08,-1.04648862979626,0.295335491832466,NA,NA,5454392801
"25.23","all","4 yr.","mnwk","no","4","Female","LPM","weekdayMonday",-2.6138982074598e-08,4.4398995787635e-08,-0.58872912801054,0.556042994943894,NA,NA,5454392801
"25.24","all","4 yr.","mnwk","no","4","Female","LPM","weekdayTuesday",7.47682667297366e-08,4.58264966246893e-08,1.63155100731516,0.102774106317386,NA,NA,5454392801
"25.25","all","4 yr.","mnwk","no","4","Female","LPM","weekdayWednesday",5.29628455170129e-08,4.55313130465642e-08,1.16321805749042,0.244741041976614,NA,NA,5454392801
"25.26","all","4 yr.","mnwk","no","4","Female","LPM","weekdayThursday",1.14393540580955e-07,4.64468386431971e-08,2.46289185491658,0.0137821479404013,NA,NA,5454392801
"25.27","all","4 yr.","mnwk","no","4","Female","LPM","weekdayFriday",1.92927994727167e-07,4.75344782828634e-08,4.05869595494687,4.93475151778506e-05,NA,NA,5454392801
"25.28","all","4 yr.","mnwk","no","4","Female","LPM","weekdaySaturday",1.28267401821362e-07,4.65839884725123e-08,2.75346542937276,0.00589679978359244,NA,NA,5454392801
"27","all","4 yr.","mnwk","no","5","Female","LPM","(Intercept)",3.51510930563727e-06,1.58906920000841e-07,22.1205552635384,2.0044837140682e-108,NA,NA,5454392801
"27.1","all","4 yr.","mnwk","no","5","Female","LPM","policyTRUE",-1.64171527130842e-06,4.17396485834638e-08,-39.3322734384214,0,NA,NA,5454392801
"27.2","all","4 yr.","mnwk","no","5","Female","LPM","age_grp20-24",1.90271530735714e-06,1.91371524344078e-07,9.94252051802722,2.71859854963791e-23,NA,NA,5454392801
"27.3","all","4 yr.","mnwk","no","5","Female","LPM","age_grp25-34",-7.09858587822709e-07,1.52875272320583e-07,-4.64338396293494,3.42748533480677e-06,NA,NA,5454392801
"27.4","all","4 yr.","mnwk","no","5","Female","LPM","age_grp35-44",-1.83423869992295e-06,1.48638108979262e-07,-12.3402989483596,5.49515289724854e-35,NA,NA,5454392801
"27.5","all","4 yr.","mnwk","no","5","Female","LPM","age_grp45-54",-2.56751094184327e-06,1.44917621066492e-07,-17.7170376034894,3.09804545878909e-70,NA,NA,5454392801
"27.6","all","4 yr.","mnwk","no","5","Female","LPM","age_grp55-64",-2.88270157936836e-06,1.44064037084821e-07,-20.0098625423852,4.51896242745459e-89,NA,NA,5454392801
"27.7","all","4 yr.","mnwk","no","5","Female","LPM","age_grp65-199",-3.14222233240136e-06,1.42419740765707e-07,-22.0631094784155,7.14961737124674e-108,NA,NA,5454392801
"27.8","all","4 yr.","mnwk","no","5","Female","LPM","curr_pts_grp1-3",6.12159154287269e-06,1.31415139993657e-07,46.5820874456942,0,NA,NA,5454392801
"27.9","all","4 yr.","mnwk","no","5","Female","LPM","curr_pts_grp4-6",1.51750520696856e-05,4.2242203289138e-07,35.9239123154062,1.293519459572e-282,NA,NA,5454392801
"27.10","all","4 yr.","mnwk","no","5","Female","LPM","curr_pts_grp7-9",2.72561022925922e-05,1.07546981942012e-06,25.3434376310887,1.06155997935621e-141,NA,NA,5454392801
"27.11","all","4 yr.","mnwk","no","5","Female","LPM","curr_pts_grp10-150",5.07451381152121e-05,2.26599471180437e-06,22.3941997087914,4.4829848573983e-111,NA,NA,5454392801
"27.12","all","4 yr.","mnwk","no","5","Female","LPM","month02",3.48653380845324e-07,8.92177208987638e-08,3.90789382796434,9.31042021477553e-05,NA,NA,5454392801
"27.13","all","4 yr.","mnwk","no","5","Female","LPM","month03",4.79197487396322e-07,8.85935626240254e-08,5.4089425145927,6.33979761431646e-08,NA,NA,5454392801
"27.14","all","4 yr.","mnwk","no","5","Female","LPM","month04",8.33972126455755e-07,9.31044235300103e-08,8.95738456709246,3.32470597292216e-19,NA,NA,5454392801
"27.15","all","4 yr.","mnwk","no","5","Female","LPM","month05",9.96560569731831e-07,9.40504760840563e-08,10.5960183427585,3.10938344450331e-26,NA,NA,5454392801
"27.16","all","4 yr.","mnwk","no","5","Female","LPM","month06",9.9672947557885e-07,9.51391929213716e-08,10.4765391104653,1.10721745996234e-25,NA,NA,5454392801
"27.17","all","4 yr.","mnwk","no","5","Female","LPM","month07",1.13354670584469e-06,9.57624556912505e-08,11.8370680624501,2.51077770032129e-32,NA,NA,5454392801
"27.18","all","4 yr.","mnwk","no","5","Female","LPM","month08",9.20195660563502e-07,9.33792557282619e-08,9.8543906072813,6.56135308919365e-23,NA,NA,5454392801
"27.19","all","4 yr.","mnwk","no","5","Female","LPM","month09",1.46573298944047e-06,1.00631242219409e-07,14.5653870221009,4.66336989651348e-48,NA,NA,5454392801
"27.20","all","4 yr.","mnwk","no","5","Female","LPM","month10",1.32281991029107e-06,9.79567597369294e-08,13.5041207349407,1.47868814746039e-41,NA,NA,5454392801
"27.21","all","4 yr.","mnwk","no","5","Female","LPM","month11",1.08418902887189e-06,9.64443251452419e-08,11.2416052187533,2.54708407751813e-29,NA,NA,5454392801
"27.22","all","4 yr.","mnwk","no","5","Female","LPM","month12",-5.20845631049365e-07,7.52405797072354e-08,-6.9224032174659,4.44045211675068e-12,NA,NA,5454392801
"27.23","all","4 yr.","mnwk","no","5","Female","LPM","weekdayMonday",-2.46660686251311e-07,8.02187177812107e-08,-3.07485201800477,0.00210607023098891,NA,NA,5454392801
"27.24","all","4 yr.","mnwk","no","5","Female","LPM","weekdayTuesday",-5.23908110747036e-07,7.79084232669708e-08,-6.72466581632319,1.75995913343375e-11,NA,NA,5454392801
"27.25","all","4 yr.","mnwk","no","5","Female","LPM","weekdayWednesday",-3.97223896774805e-07,7.89456079758521e-08,-5.03161489232318,4.86365511878132e-07,NA,NA,5454392801
"27.26","all","4 yr.","mnwk","no","5","Female","LPM","weekdayThursday",-5.36682067662103e-07,7.79673428377777e-08,-6.88342129061327,5.84318958587006e-12,NA,NA,5454392801
"27.27","all","4 yr.","mnwk","no","5","Female","LPM","weekdayFriday",-3.5795737120126e-07,7.94343640152291e-08,-4.50632891241671,6.59588219496783e-06,NA,NA,5454392801
"27.28","all","4 yr.","mnwk","no","5","Female","LPM","weekdaySaturday",-2.07753033101862e-07,8.05018645687159e-08,-2.58072324429858,0.00985935865966808,NA,NA,5454392801
"29","all","4 yr.","mnwk","no","7","Female","LPM","(Intercept)",5.50829881809552e-07,5.8288205142037e-08,9.45010882505795,3.38478736579975e-21,NA,NA,5454392801
"29.1","all","4 yr.","mnwk","no","7","Female","LPM","policyTRUE",-1.49384707391194e-07,1.15803515837389e-08,-12.8998421430451,4.5102069842432e-38,NA,NA,5454392801
"29.2","all","4 yr.","mnwk","no","7","Female","LPM","age_grp20-24",1.82998291465855e-07,6.93050163336939e-08,2.64047685357643,0.00827894479151602,NA,NA,5454392801
"29.3","all","4 yr.","mnwk","no","7","Female","LPM","age_grp25-34",-3.16428777479386e-07,5.52278061325931e-08,-5.72951923383832,1.00715675055516e-08,NA,NA,5454392801
"29.4","all","4 yr.","mnwk","no","7","Female","LPM","age_grp35-44",-4.27384992501405e-07,5.41282958642003e-08,-7.89577771991288,2.88510526616904e-15,NA,NA,5454392801
"29.5","all","4 yr.","mnwk","no","7","Female","LPM","age_grp45-54",-4.77368102591904e-07,5.3315582459429e-08,-8.95363195094346,3.43974383627154e-19,NA,NA,5454392801
"29.6","all","4 yr.","mnwk","no","7","Female","LPM","age_grp55-64",-4.97629971339368e-07,5.29490644333696e-08,-9.39827694152328,5.5463898139077e-21,NA,NA,5454392801
"29.7","all","4 yr.","mnwk","no","7","Female","LPM","age_grp65-199",-4.92764058555117e-07,5.27046304849111e-08,-9.3495401451717,8.80296491217124e-21,NA,NA,5454392801
"29.8","all","4 yr.","mnwk","no","7","Female","LPM","curr_pts_grp1-3",4.04786550808587e-07,3.39930534795856e-08,11.9079196886999,1.07629131028856e-32,NA,NA,5454392801
"29.9","all","4 yr.","mnwk","no","7","Female","LPM","curr_pts_grp4-6",1.47562949735597e-06,1.3016260824111e-07,11.3368156746103,8.62251742858543e-30,NA,NA,5454392801
"29.10","all","4 yr.","mnwk","no","7","Female","LPM","curr_pts_grp7-9",2.09631961434689e-06,2.98628296231775e-07,7.01982913474439,2.22139759836894e-12,NA,NA,5454392801
"29.11","all","4 yr.","mnwk","no","7","Female","LPM","curr_pts_grp10-150",7.33963091073388e-06,8.55531662620529e-07,8.57902896106999,9.56774113879265e-18,NA,NA,5454392801
"29.12","all","4 yr.","mnwk","no","7","Female","LPM","month02",3.63929241199684e-08,2.35990853880019e-08,1.54213282089615,0.123041320819434,NA,NA,5454392801
"29.13","all","4 yr.","mnwk","no","7","Female","LPM","month03",3.99049763130685e-08,2.31675565017909e-08,1.7224508035616,0.084987887462248,NA,NA,5454392801
"29.14","all","4 yr.","mnwk","no","7","Female","LPM","month04",8.13778528260753e-08,2.50245100475871e-08,3.25192591868234,0.0011462589421988,NA,NA,5454392801
"29.15","all","4 yr.","mnwk","no","7","Female","LPM","month05",9.50932271025972e-08,2.53427916782924e-08,3.75227908234159,0.000175234232854899,NA,NA,5454392801
"29.16","all","4 yr.","mnwk","no","7","Female","LPM","month06",1.17607504787677e-07,2.66641002299035e-08,4.41070592195649,1.03034171811805e-05,NA,NA,5454392801
"29.17","all","4 yr.","mnwk","no","7","Female","LPM","month07",1.27624798746277e-07,2.67512752229912e-08,4.77079308116838,1.8350197661065e-06,NA,NA,5454392801
"29.18","all","4 yr.","mnwk","no","7","Female","LPM","month08",8.09060152300555e-08,2.48295360121816e-08,3.25845860310729,0.00112019219062034,NA,NA,5454392801
"29.19","all","4 yr.","mnwk","no","7","Female","LPM","month09",1.39534034598882e-07,2.76066102455248e-08,5.05437043367181,4.31812796678805e-07,NA,NA,5454392801
"29.20","all","4 yr.","mnwk","no","7","Female","LPM","month10",1.03894025200471e-07,2.57925842974747e-08,4.02805798760705,5.62394750532474e-05,NA,NA,5454392801
"29.21","all","4 yr.","mnwk","no","7","Female","LPM","month11",9.47751563508498e-08,2.5791125230493e-08,3.6747197147799,0.000238110665992731,NA,NA,5454392801
"29.22","all","4 yr.","mnwk","no","7","Female","LPM","month12",-3.29221970529542e-08,1.94013735009557e-08,-1.69690032776971,0.0897155061203301,NA,NA,5454392801
"29.23","all","4 yr.","mnwk","no","7","Female","LPM","weekdayMonday",-7.44331185426429e-08,2.34186891678299e-08,-3.1783639984808,0.00148108684423981,NA,NA,5454392801
"29.24","all","4 yr.","mnwk","no","7","Female","LPM","weekdayTuesday",-1.04492661144911e-07,2.25754002929143e-08,-4.62860723571348,3.68133228195462e-06,NA,NA,5454392801
"29.25","all","4 yr.","mnwk","no","7","Female","LPM","weekdayWednesday",-1.15896205810269e-07,2.22488999451731e-08,-5.20907577884148,1.89783603178068e-07,NA,NA,5454392801
"29.26","all","4 yr.","mnwk","no","7","Female","LPM","weekdayThursday",-1.12165271391817e-07,2.24034403832308e-08,-5.00660922934735,5.53972326311986e-07,NA,NA,5454392801
"29.27","all","4 yr.","mnwk","no","7","Female","LPM","weekdayFriday",-8.5083197453845e-08,2.31650924707159e-08,-3.67290558245785,0.000239808109419362,NA,NA,5454392801
"29.28","all","4 yr.","mnwk","no","7","Female","LPM","weekdaySaturday",-3.81523879021915e-08,2.43983858608139e-08,-1.56372590055098,0.117881952530539,NA,NA,5454392801
"31","all","4 yr.","mnwk","no","9+","Female","LPM","(Intercept)",0,0,NA,NA,NA,NA,5454392801
"31.1","all","4 yr.","mnwk","no","9+","Female","LPM","policyTRUE",0,0,NA,NA,NA,NA,5454392801
"31.2","all","4 yr.","mnwk","no","9+","Female","LPM","age_grp20-24",0,0,NA,NA,NA,NA,5454392801
"31.3","all","4 yr.","mnwk","no","9+","Female","LPM","age_grp25-34",0,0,NA,NA,NA,NA,5454392801
"31.4","all","4 yr.","mnwk","no","9+","Female","LPM","age_grp35-44",0,0,NA,NA,NA,NA,5454392801
"31.5","all","4 yr.","mnwk","no","9+","Female","LPM","age_grp45-54",0,0,NA,NA,NA,NA,5454392801
