"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.25","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month03",0.211104021672278,0.00520129733828441,40.5868013194394,0,NA,NA,5454392801
"4.26","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month04",0.157345821579205,0.00536640899197469,29.3205049809865,5.68219788430467e-189,NA,NA,5454392801
"4.27","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month05",0.196080350224271,0.00526097428545871,37.270729637709,4.89153503729495e-304,NA,NA,5454392801
"4.28","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month06",0.155365624314683,0.00535104540325894,29.034630171529,2.40585238458069e-185,NA,NA,5454392801
"4.29","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month07",0.0956350918180189,0.00538816008626871,17.7491184906954,1.75080594545542e-70,NA,NA,5454392801
"4.30","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month08",0.0113107611605037,0.00548732351914928,2.06125283501733,0.0392789253082626,NA,NA,5454392801
"4.31","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month09",0.315968320798461,0.00515480205536637,61.2959173610798,0,NA,NA,5454392801
"4.32","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month10",0.275849963492781,0.0051478757981679,53.5852018012855,0,NA,NA,5454392801
"4.33","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month11",0.269667334050581,0.00518677364383526,51.9913442475159,0,NA,NA,5454392801
"4.34","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","month12",-0.587817461998766,0.00650437621410949,-90.3726110927677,0,NA,NA,5454392801
"4.35","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","weekdayMonday",0.635416035393122,0.00406433370448378,156.339533511269,0,NA,NA,5454392801
"4.36","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","weekdayTuesday",0.777317792461672,0.00397096864710867,195.750171190007,0,NA,NA,5454392801
"4.37","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","weekdayWednesday",0.82510590885185,0.00394185085727924,209.319413322847,0,NA,NA,5454392801
"4.38","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","weekdayThursday",0.764550691130565,0.00398197328903302,192.002968286165,0,NA,NA,5454392801
"4.39","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","weekdayFriday",0.60620707289554,0.00408846775310545,148.272435910761,0,NA,NA,5454392801
"4.40","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","weekdaySaturday",0.134321155145836,0.00450041147798822,29.8464164449871,9.77096611802623e-196,NA,NA,5454392801
