"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.10","all","Placebo","mnwk","with","all","Female","LPM","curr_pts_grp7-9",0.00135294726822054,1.19865155242262e-05,112.872441159908,0,NA,NA,2700653881
"4.11","all","Placebo","mnwk","with","all","Female","LPM","curr_pts_grp10-150",0.00197649119955693,2.4070586842786e-05,82.1122979870049,0,NA,NA,2700653881
"4.12","all","Placebo","mnwk","with","all","Female","LPM","month02",3.02962571285761e-05,1.36075273424282e-06,22.264336764632,8.19277368739884e-110,NA,NA,2700653881
"4.13","all","Placebo","mnwk","with","all","Female","LPM","month03",3.51261002858999e-05,1.33514218950263e-06,26.3088834747893,1.51765469677166e-152,NA,NA,2700653881
"4.14","all","Placebo","mnwk","with","all","Female","LPM","month04",2.65894482105178e-05,1.31956648505963e-06,20.1501390885328,2.68363070401505e-90,NA,NA,2700653881
"4.15","all","Placebo","mnwk","with","all","Female","LPM","month05",3.72047241181361e-05,1.33792238764144e-06,27.8078343421121,3.48789260515818e-170,NA,NA,2700653881
"4.16","all","Placebo","mnwk","with","all","Female","LPM","month06",3.08472917921777e-05,1.33315783264521e-06,23.1385144630411,1.89741569959468e-118,NA,NA,2700653881
"4.17","all","Placebo","mnwk","with","all","Female","LPM","month07",2.01482298495547e-05,1.30024222976608e-06,15.4957510133935,3.70606749054167e-54,NA,NA,2700653881
"4.18","all","Placebo","mnwk","with","all","Female","LPM","month08",5.11614385870298e-06,1.28662756823757e-06,3.97639844272193,6.996686051431e-05,NA,NA,2700653881
"4.19","all","Placebo","mnwk","with","all","Female","LPM","month09",6.68607239020239e-05,1.39148364546384e-06,48.0499530986125,0,NA,NA,2700653881
"4.20","all","Placebo","mnwk","with","all","Female","LPM","month10",5.50479505649439e-05,1.36678438306541e-06,40.2755191286888,0,NA,NA,2700653881
"4.21","all","Placebo","mnwk","with","all","Female","LPM","month11",5.76583516934329e-05,1.38761239108077e-06,41.5522029523853,0,NA,NA,2700653881
"4.22","all","Placebo","mnwk","with","all","Female","LPM","month12",-7.48952951781615e-05,1.13257599132823e-06,-66.128273733163,0,NA,NA,2700653881
"4.23","all","Placebo","mnwk","with","all","Female","LPM","weekdayMonday",0.000101297480531573,9.32103780786714e-07,108.676182437621,0,NA,NA,2700653881
"4.24","all","Placebo","mnwk","with","all","Female","LPM","weekdayTuesday",0.000131508306863559,9.7775591418462e-07,134.500139508978,0,NA,NA,2700653881
"4.25","all","Placebo","mnwk","with","all","Female","LPM","weekdayWednesday",0.000144968323819515,9.9524472462974e-07,145.660981899148,0,NA,NA,2700653881
"4.26","all","Placebo","mnwk","with","all","Female","LPM","weekdayThursday",0.000133417984251213,9.80234442190248e-07,136.108239527987,0,NA,NA,2700653881
"4.27","all","Placebo","mnwk","with","all","Female","LPM","weekdayFriday",9.12265586030031e-05,9.21454785903979e-07,99.0027508658568,0,NA,NA,2700653881
"4.28","all","Placebo","mnwk","with","all","Female","LPM","weekdaySaturday",1.39785532527324e-05,8.01766944311244e-07,17.4346839214488,4.5004487736347e-68,NA,NA,2700653881
"4.29","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE:age_grp20-24",-5.70680036266564e-05,3.26538784052682e-06,-17.4766387374828,2.15855746214155e-68,NA,NA,2700653881
"4.30","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE:age_grp25-34",-7.48217521266421e-05,2.49136639710902e-06,-30.0324160322084,3.70522200598391e-198,NA,NA,2700653881
"4.31","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE:age_grp35-44",-7.63011474474213e-05,2.42262633992815e-06,-31.495219130526,1.0100599719458e-217,NA,NA,2700653881
"4.32","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE:age_grp45-54",-8.108282082694e-05,2.32831275438589e-06,-34.8247118752421,1.02836066934796e-265,NA,NA,2700653881
"4.33","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE:age_grp55-64",-8.05044610871387e-05,2.35050431447416e-06,-34.2498673971371,4.3818167642226e-257,NA,NA,2700653881
"4.34","all","Placebo","mnwk","with","all","Female","LPM","policyTRUE:age_grp65-199",-7.84137948252581e-05,2.34118732032752e-06,-33.4931742301972,6.05974124455383e-246,NA,NA,2700653881
"5","all","Placebo","mnwk","no","all","Male","Logit","(Intercept)",-9.14371101250456,0.00655311506676819,-1395.32282270972,0,NA,NA,3711089066
"5.1","all","Placebo","mnwk","no","all","Male","Logit","policyTRUE",-0.0115961050090224,0.00168960913441642,-6.86318792483778,6.73405432922382e-12,-0.440176661791391,-2.70828321744096,3711089066
"5.2","all","Placebo","mnwk","no","all","Male","Logit","age_grp20-24",0.672981444314354,0.00584715050162705,115.095625489217,0,32.2265469314855,115.191073264193,3711089066
"5.3","all","Placebo","mnwk","no","all","Male","Logit","age_grp25-34",0.462145857982268,0.00561177885378451,82.3528278685827,0,17.5338896388058,70.5179993161241,3711089066
"5.4","all","Placebo","mnwk","no","all","Male","Logit","age_grp35-44",0.420879911970729,0.00563486238828274,74.6921367318422,0,14.8400143967742,62.8195149699128,3711089066
"5.5","all","Placebo","mnwk","no","all","Male","Logit","age_grp45-54",0.336769894630934,0.00564191299013264,59.6907281661244,0,10.6978159493717,48.0749846450095,3711089066
"5.6","all","Placebo","mnwk","no","all","Male","Logit","age_grp55-64",0.207623180626045,0.00582991642162392,35.6134060268761,8.68859322330451e-278,5.72720476361679,27.7099588505981,3711089066
"5.7","all","Placebo","mnwk","no","all","Male","Logit","age_grp65-199",-0.0889549695779626,0.0062060148011494,-14.3336702260986,1.34803921429656e-46,-1.87031241359686,-10.2248630027168,3711089066
"5.8","all","Placebo","mnwk","no","all","Male","Logit","curr_pts_grp1-3",1.56088636943391,0.0020623018005477,756.866123580642,0,NA,NA,3711089066
"5.9","all","Placebo","mnwk","no","all","Male","Logit","curr_pts_grp4-6",2.01943019985415,0.00260999148294936,773.730570787972,0,NA,NA,3711089066
"5.10","all","Placebo","mnwk","no","all","Male","Logit","curr_pts_grp7-9",2.26306112078808,0.00346713211506733,652.718455969231,0,NA,NA,3711089066
"5.11","all","Placebo","mnwk","no","all","Male","Logit","curr_pts_grp10-150",2.57427932048224,0.00366369063967006,702.646476918169,0,NA,NA,3711089066
"5.12","all","Placebo","mnwk","no","all","Male","Logit","month02",0.12524529756763,0.00408749647847706,30.6410777910429,3.47470611113025e-206,NA,NA,3711089066
"5.13","all","Placebo","mnwk","no","all","Male","Logit","month03",0.119993638289177,0.00401331617063515,29.8988749421621,2.03518981491277e-196,NA,NA,3711089066
"5.14","all","Placebo","mnwk","no","all","Male","Logit","month04",0.0112630208017662,0.00422749139661866,2.66423269619777,0.00771641648980833,NA,NA,3711089066
"5.15","all","Placebo","mnwk","no","all","Male","Logit","month05",0.0482531772592896,0.00412467968291849,11.6986483724106,1.29499705775397e-31,NA,NA,3711089066
"5.16","all","Placebo","mnwk","no","all","Male","Logit","month06",0.065840062171718,0.00415167346135796,15.8586803091644,1.22439747885497e-56,NA,NA,3711089066
"5.17","all","Placebo","mnwk","no","all","Male","Logit","month07",0.0795654462272827,0.00410831526745519,19.3669280587047,1.46756520793276e-83,NA,NA,3711089066
"5.18","all","Placebo","mnwk","no","all","Male","Logit","month08",-0.0151837932646715,0.00417801987675283,-3.63420800105729,0.000278835849234758,NA,NA,3711089066
"5.19","all","Placebo","mnwk","no","all","Male","Logit","month09",0.21131690363425,0.00400129614588817,52.8121128578309,0,NA,NA,3711089066
"5.20","all","Placebo","mnwk","no","all","Male","Logit","month10",0.162391494068631,0.00399573343814704,40.6412230901812,0,NA,NA,3711089066
"5.21","all","Placebo","mnwk","no","all","Male","Logit","month11",0.158525097911873,0.00401891742435854,39.4447263213365,0,NA,NA,3711089066
"5.22","all","Placebo","mnwk","no","all","Male","Logit","month12",-0.545311456636412,0.00486320360503541,-112.130089735867,0,NA,NA,3711089066
"5.23","all","Placebo","mnwk","no","all","Male","Logit","weekdayMonday",0.322689378185798,0.00340150840910733,94.8665531214965,0,NA,NA,3711089066
"5.24","all","Placebo","mnwk","no","all","Male","Logit","weekdayTuesday",0.400869529601398,0.00335401982144862,119.519129564434,0,NA,NA,3711089066
"5.25","all","Placebo","mnwk","no","all","Male","Logit","weekdayWednesday",0.457012427381397,0.00331822935591273,137.727799486509,0,NA,NA,3711089066
"5.26","all","Placebo","mnwk","no","all","Male","Logit","weekdayThursday",0.430552255603833,0.00333429864118834,129.12828211764,0,NA,NA,3711089066
"5.27","all","Placebo","mnwk","no","all","Male","Logit","weekdayFriday",0.343716073908884,0.00339351952857818,101.28601618889,0,NA,NA,3711089066
"5.28","all","Placebo","mnwk","no","all","Male","Logit","weekdaySaturday",0.0764724087074898,0.00359671022121077,21.2617653366989,2.56581186323152e-100,NA,NA,3711089066
"6","all","Placebo","mnwk","with","all","Male","Logit","(Intercept)",-9.60752276535619,0.0106426821562634,-902.735102325877,0,NA,NA,3711089066
"6.1","all","Placebo","mnwk","with","all","Male","Logit","policyTRUE",0.717378787439799,0.0117677576403778,60.9613835841007,0,12.0294824670396,79.1012125852162,3711089066
"6.2","all","Placebo","mnwk","with","all","Male","Logit","age_grp20-24",1.17696254455587,0.0105576235313231,111.479874335732,0,47.3377498508806,169.088334680231,3711089066
