"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"7.27","all","4 yr.","mnwk","no","3","Male","LPM","weekdayFriday",6.30533751241925e-05,5.90363110951524e-07,106.804395387384,0,NA,NA,6928125511
"7.28","all","4 yr.","mnwk","no","3","Male","LPM","weekdaySaturday",1.47953276452889e-05,5.46227888449791e-07,27.0863644243403,1.42542553938275e-161,NA,NA,6928125511
"9","all","4 yr.","mnwk","no","4","Male","LPM","(Intercept)",2.89901477772873e-05,3.40669986669833e-07,85.0974518203849,0,NA,NA,6928125511
"9.1","all","4 yr.","mnwk","no","4","Male","LPM","policyTRUE",-6.05694429743391e-07,5.07423116897772e-08,-11.9366739427722,7.62102064013085e-33,NA,NA,6928125511
"9.2","all","4 yr.","mnwk","no","4","Male","LPM","age_grp20-24",-1.44504206755811e-05,3.91694156889296e-07,-36.892101711043,6.18618200101818e-298,NA,NA,6928125511
"9.3","all","4 yr.","mnwk","no","4","Male","LPM","age_grp25-34",-2.69729303144053e-05,3.42721012706625e-07,-78.7022952032841,0,NA,NA,6928125511
"9.4","all","4 yr.","mnwk","no","4","Male","LPM","age_grp35-44",-2.93884200684176e-05,3.37313064662276e-07,-87.1250572456829,0,NA,NA,6928125511
"9.5","all","4 yr.","mnwk","no","4","Male","LPM","age_grp45-54",-3.00047762333725e-05,3.35012394298559e-07,-89.5631825687995,0,NA,NA,6928125511
"9.6","all","4 yr.","mnwk","no","4","Male","LPM","age_grp55-64",-3.0002810901047e-05,3.33848506954999e-07,-89.8695374578721,0,NA,NA,6928125511
"9.7","all","4 yr.","mnwk","no","4","Male","LPM","age_grp65-199",-2.9720184108921e-05,3.32256694235349e-07,-89.4494667062121,0,NA,NA,6928125511
"9.8","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp1-3",5.74824678187476e-06,1.03970545659478e-07,55.2872618433811,0,NA,NA,6928125511
"9.9","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp4-6",1.46488164084816e-05,2.63308331069736e-07,55.6336988995686,0,NA,NA,6928125511
"9.10","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp7-9",2.48808888331486e-05,5.39521204135798e-07,46.1166097688462,0,NA,NA,6928125511
"9.11","all","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp10-150",5.22657747628074e-05,9.07926413929948e-07,57.5660912172118,0,NA,NA,6928125511
"9.12","all","4 yr.","mnwk","no","4","Male","LPM","month02",1.92452492886448e-07,1.13436456583136e-07,1.69656650677732,0.0897786465455497,NA,NA,6928125511
