"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.12","all","Placebo","mnwk","with","no","all","Male","LPM","month02",9.84458982318948e-05,3.17992663658816e-06,30.9585438541816,1.94992593784129e-210,NA,NA,1891258615
"2.13","all","Placebo","mnwk","with","no","all","Male","LPM","month03",9.48148166050839e-05,3.10352850659884e-06,30.5506511067919,5.54375474723517e-205,NA,NA,1891258615
"2.14","all","Placebo","mnwk","with","no","all","Male","LPM","month04",2.05604213900998e-06,3.00745873735801e-06,0.683647663547389,0.4941976793581,NA,NA,1891258615
"2.15","all","Placebo","mnwk","with","no","all","Male","LPM","month05",2.81639409576111e-05,3.02448476861464e-06,9.31197976259326,1.25471560630644e-20,NA,NA,1891258615
"2.16","all","Placebo","mnwk","with","no","all","Male","LPM","month06",4.15629269709088e-05,3.05743738939282e-06,13.5940402623135,4.34423776966225e-42,NA,NA,1891258615
"2.17","all","Placebo","mnwk","with","no","all","Male","LPM","month07",5.2736548658617e-05,3.03732332697933e-06,17.3628366101756,1.57735953342823e-67,NA,NA,1891258615
"2.18","all","Placebo","mnwk","with","no","all","Male","LPM","month08",-1.54721903641144e-05,2.98358719349263e-06,-5.18576778914326,2.15126745140363e-07,NA,NA,1891258615
"2.19","all","Placebo","mnwk","with","no","all","Male","LPM","month09",0.000161266602151952,3.18124796892546e-06,50.6928739058413,0,NA,NA,1891258615
"2.20","all","Placebo","mnwk","with","no","all","Male","LPM","month10",0.00012316361702182,3.12229042022125e-06,39.446560199577,0,NA,NA,1891258615
"2.21","all","Placebo","mnwk","with","no","all","Male","LPM","month11",0.000121973331920489,3.15742541849997e-06,38.6306296281214,0,NA,NA,1891258615
"2.22","all","Placebo","mnwk","with","no","all","Male","LPM","month12",-0.0002980230395299,2.66526064533583e-06,-111.817596545927,0,NA,NA,1891258615
"2.23","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayMonday",0.000208579376735891,2.19444573033491e-06,95.0487742087194,0,NA,NA,1891258615
"2.24","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayTuesday",0.0002706517867903,2.25556577882901e-06,119.992859144552,0,NA,NA,1891258615
"2.25","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayWednesday",0.000318057783281998,2.2934070330389e-06,138.683530093021,0,NA,NA,1891258615
"2.26","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayThursday",0.000295462017349457,2.2756171545936e-06,129.838192137475,0,NA,NA,1891258615
"2.27","all","Placebo","mnwk","with","no","all","Male","LPM","weekdayFriday",0.000225008074167086,2.215190575951e-06,101.575041267268,0,NA,NA,1891258615
"2.28","all","Placebo","mnwk","with","no","all","Male","LPM","weekdaySaturday",4.33555301012534e-05,2.0497326832106e-06,21.1517972350148,2.65633838763228e-99,NA,NA,1891258615
"2.29","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp20-24",-0.000338189033227687,8.5693427275971e-06,-39.4649909541565,0,NA,NA,1891258615
"2.30","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp25-34",-0.000328538161873117,6.47891338082524e-06,-50.7088368931504,0,NA,NA,1891258615
"2.31","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp35-44",-0.000304852078244475,6.08415413814697e-06,-50.1059097653504,0,NA,NA,1891258615
"2.32","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp45-54",-0.000322269012728313,5.9102089211897e-06,-54.5275162055424,0,NA,NA,1891258615
"2.33","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp55-64",-0.000321831897316992,5.93110782270934e-06,-54.261683809683,0,NA,NA,1891258615
"2.34","all","Placebo","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp65-199",-0.000322992064616497,5.78003856910483e-06,-55.8806071542389,0,NA,NA,1891258615
"3","all","Placebo","mnwk","no","no","all","Female","LPM","(Intercept)",-2.81535846793361e-05,2.48892548856274e-06,-11.3115417913108,1.15050155701087e-29,NA,NA,1690623228
"3.1","all","Placebo","mnwk","no","no","all","Female","LPM","policyTRUE",1.68810285704422e-06,8.82100356093462e-07,1.91373106856037,0.0556545273083649,NA,NA,1690623228
"3.2","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp20-24",0.000246376057573931,2.7481707241947e-06,89.6509286722451,0,NA,NA,1690623228
"3.3","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp25-34",0.000193620036561942,2.19030132154436e-06,88.3988128288314,0,NA,NA,1690623228
"3.4","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp35-44",0.000157103800954758,2.1054864109122e-06,74.6163927444645,0,NA,NA,1690623228
"3.5","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp45-54",8.992183429786e-05,2.02036289694288e-06,44.5077636467812,0,NA,NA,1690623228
"3.6","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp55-64",2.04925617001854e-05,2.01550058084145e-06,10.1674799278053,2.76982535756196e-24,NA,NA,1690623228
"3.7","all","Placebo","mnwk","no","no","all","Female","LPM","age_grp65-199",-4.54897542944043e-05,1.9864260754668e-06,-22.9003006234271,4.61442861236573e-116,NA,NA,1690623228
"3.8","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp1-3",0.000383029008992998,1.84879520847856e-06,207.177629645745,0,NA,NA,1690623228
"3.9","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp4-6",0.000855314606593054,5.3306911644545e-06,160.450977219683,0,NA,NA,1690623228
"3.10","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp7-9",0.00122544432523122,1.19923343687126e-05,102.185636887205,0,NA,NA,1690623228
"3.11","all","Placebo","mnwk","no","no","all","Female","LPM","curr_pts_grp10-150",0.00184264118570553,2.40737261645558e-05,76.541586172002,0,NA,NA,1690623228
"3.12","all","Placebo","mnwk","no","no","all","Female","LPM","month02",4.85756143275517e-05,2.16956382874553e-06,22.3895760447107,4.97314811239755e-111,NA,NA,1690623228
"3.13","all","Placebo","mnwk","no","no","all","Female","LPM","month03",5.6506774981599e-05,2.12832602025387e-06,26.5498680389477,2.57741477568476e-155,NA,NA,1690623228
"3.14","all","Placebo","mnwk","no","no","all","Female","LPM","month04",4.08622970182161e-05,2.10907026328034e-06,19.3745546223107,1.26554368220274e-83,NA,NA,1690623228
"3.15","all","Placebo","mnwk","no","no","all","Female","LPM","month05",5.79603346126049e-05,2.137940756478e-06,27.1103558117708,7.43431095975122e-162,NA,NA,1690623228
"3.16","all","Placebo","mnwk","no","no","all","Female","LPM","month06",4.78674113369397e-05,2.1297986487547e-06,22.4750876637695,7.27625806879069e-112,NA,NA,1690623228
"3.17","all","Placebo","mnwk","no","no","all","Female","LPM","month07",3.0881529433794e-05,2.07658890150719e-06,14.8712773199261,5.06382774178623e-50,NA,NA,1690623228
"3.18","all","Placebo","mnwk","no","no","all","Female","LPM","month08",7.03635493691353e-06,2.05433527052378e-06,3.42512492380054,0.000614516804394696,NA,NA,1690623228
"3.19","all","Placebo","mnwk","no","no","all","Female","LPM","month09",0.000105939751206366,2.22135294331231e-06,47.6915438068103,0,NA,NA,1690623228
"3.20","all","Placebo","mnwk","no","no","all","Female","LPM","month10",8.72572235377638e-05,2.18134378130678e-06,40.0015918102971,0,NA,NA,1690623228
"3.21","all","Placebo","mnwk","no","no","all","Female","LPM","month11",9.16573906011532e-05,2.21405410267944e-06,41.3979904511953,0,NA,NA,1690623228
"3.22","all","Placebo","mnwk","no","no","all","Female","LPM","month12",-0.000119623664883319,1.80663385664707e-06,-66.2135631097539,0,NA,NA,1690623228
"3.23","all","Placebo","mnwk","no","no","all","Female","LPM","weekdayMonday",0.000161811331055652,1.48891659751989e-06,108.677229688475,0,NA,NA,1690623228
"3.24","all","Placebo","mnwk","no","no","all","Female","LPM","weekdayTuesday",0.000210071663379035,1.56185314808846e-06,134.501546215238,0,NA,NA,1690623228
"3.25","all","Placebo","mnwk","no","no","all","Female","LPM","weekdayWednesday",0.000231575974927254,1.58976183530857e-06,145.667086593701,0,NA,NA,1690623228
"3.26","all","Placebo","mnwk","no","no","all","Female","LPM","weekdayThursday",0.000213128243354974,1.56578312531226e-06,136.116068636562,0,NA,NA,1690623228
"3.27","all","Placebo","mnwk","no","no","all","Female","LPM","weekdayFriday",0.000145731354972746,1.4719115255693e-06,99.0082300744128,0,NA,NA,1690623228
"3.28","all","Placebo","mnwk","no","no","all","Female","LPM","weekdaySaturday",2.23400976877513e-05,1.28079584651704e-06,17.4423564446296,3.9351449140282e-68,NA,NA,1690623228
