"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.25","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month03",0.212084935584262,0.00520128670880962,40.7754748887512,0,NA,NA,3432552779
"4.26","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month04",0.15445355852095,0.0053663891236778,28.7816546585234,3.63980966107394e-182,NA,NA,3432552779
"4.27","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month05",0.193278705783531,0.00526098259766206,36.7381382081405,1.7983267219059e-295,NA,NA,3432552779
"4.28","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month06",0.152751512449322,0.00535103052568254,28.5461859573,3.13248675101198e-179,NA,NA,3432552779
"4.29","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month07",0.0932794413470161,0.00538812686981563,17.3120350728133,3.81682740731627e-67,NA,NA,3432552779
"4.30","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month08",0.00917962995309036,0.00548728590333478,1.67289077237831,0.0943488006948534,NA,NA,3432552779
"4.31","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month09",0.314269506612632,0.00515479688448017,60.9664189793433,0,NA,NA,3432552779
"4.32","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month10",0.274636350093907,0.00514787245170631,53.3494861557567,0,NA,NA,3432552779
"4.33","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month11",0.268912588530237,0.00518676885201482,51.8458786583052,0,NA,NA,3432552779
"4.34","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","month12",-0.588045874429993,0.00650324645432146,-90.4234336743046,0,NA,NA,3432552779
"4.35","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayMonday",0.635396787327424,0.00406396056624737,156.349151762106,0,NA,NA,3432552779
"4.36","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayTuesday",0.777315266737403,0.00397059686573498,195.767863880968,0,NA,NA,3432552779
"4.37","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayWednesday",0.825128933859836,0.0039414791720485,209.344994059931,0,NA,NA,3432552779
"4.38","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayThursday",0.764585015768256,0.0039816024291648,192.029472899593,0,NA,NA,3432552779
"4.39","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdayFriday",0.6062482642455,0.00408809541280152,148.296016366713,0,NA,NA,3432552779
"4.40","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","weekdaySaturday",0.134326168788501,0.00449991054928041,29.850853104176,8.55776297080946e-196,NA,NA,3432552779
