"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"5.15","all","4 yr.","mnwk","no","no","2","Male","LPM","month05",6.30237437012954e-05,1.32764027346276e-06,47.470497062368,0,NA,NA,3817878617
"5.16","all","4 yr.","mnwk","no","no","2","Male","LPM","month06",3.92766438024522e-05,1.31020422986133e-06,29.9774973300224,1.92860157508637e-197,NA,NA,3817878617
"5.17","all","4 yr.","mnwk","no","no","2","Male","LPM","month07",2.65339609255084e-05,1.28440959349779e-06,20.6584885848209,8.18884825573525e-95,NA,NA,3817878617
"5.18","all","4 yr.","mnwk","no","no","2","Male","LPM","month08",-3.33808638795939e-06,1.24670660217753e-06,-2.67752363076364,0.00741686207867015,NA,NA,3817878617
"5.19","all","4 yr.","mnwk","no","no","2","Male","LPM","month09",8.75432196993084e-05,1.367561891486e-06,64.0140824662667,0,NA,NA,3817878617
"5.20","all","4 yr.","mnwk","no","no","2","Male","LPM","month10",7.42830837298086e-05,1.34151802685494e-06,55.3724081546322,0,NA,NA,3817878617
"5.21","all","4 yr.","mnwk","no","no","2","Male","LPM","month11",6.91753420338917e-05,1.34605667749621e-06,51.3911064744795,0,NA,NA,3817878617
"5.22","all","4 yr.","mnwk","no","no","2","Male","LPM","month12",-0.000115507850500683,1.10072152048539e-06,-104.938304876376,0,NA,NA,3817878617
"5.23","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayMonday",0.000105568022206729,9.58482305660939e-07,110.140814893742,0,NA,NA,3817878617
"5.24","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayTuesday",0.00013297040838832,9.84187062500871e-07,135.106844475719,0,NA,NA,3817878617
"5.25","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayWednesday",0.000147468257014256,9.9731836341004e-07,147.864776609579,0,NA,NA,3817878617
"5.26","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayThursday",0.000131786626969507,9.8481490747861e-07,133.818675944819,0,NA,NA,3817878617
"5.27","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayFriday",0.000104210502077151,9.59025294244954e-07,108.662933816773,0,NA,NA,3817878617
"5.28","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdaySaturday",1.76501270182065e-05,8.70288013020621e-07,20.2807883759607,1.90062724948312e-91,NA,NA,3817878617
"7","all","4 yr.","mnwk","no","no","3","Male","LPM","(Intercept)",0.000265058381868843,2.12092563530706e-06,124.972972864496,0,NA,NA,3817878617
"7.1","all","4 yr.","mnwk","no","no","3","Male","LPM","policyTRUE",-5.8825024409025e-05,6.08337411462251e-07,-96.6980220197673,0,NA,NA,3817878617
"7.2","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp20-24",0.000113978905608806,2.45731904247623e-06,46.3834380634391,0,NA,NA,3817878617
"7.3","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp25-34",-3.70328831903717e-05,2.00861261088878e-06,-18.4370460434306,6.62643803012796e-76,NA,NA,3817878617
"7.4","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp35-44",-0.000111900209958632,1.93867893838034e-06,-57.7198254663654,0,NA,NA,3817878617
"7.5","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp45-54",-0.000168379537757019,1.89283802402152e-06,-88.9561259971312,0,NA,NA,3817878617
"7.6","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp55-64",-0.000215999815225019,1.88958122364467e-06,-114.31094494493,0,NA,NA,3817878617
"7.7","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp65-199",-0.000265553166158311,1.86412217920458e-06,-142.454807480281,0,NA,NA,3817878617
"7.8","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp1-3",0.000214932453424569,8.28751325761439e-07,259.344928621494,0,NA,NA,3817878617
"7.9","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp4-6",0.000512688476261131,1.77718789635402e-06,288.482988947276,0,NA,NA,3817878617
"7.10","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp7-9",0.000761079085271379,3.27872747189262e-06,232.126363595584,0,NA,NA,3817878617
"7.11","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp10-150",0.0010984034290917,4.51245687875783e-06,243.415828362234,0,NA,NA,3817878617
"7.12","all","4 yr.","mnwk","no","no","3","Male","LPM","month02",5.16434612283027e-05,1.49067486120135e-06,34.6443497320955,5.43430871677746e-263,NA,NA,3817878617
"7.13","all","4 yr.","mnwk","no","no","3","Male","LPM","month03",5.35536214813374e-05,1.4542009733057e-06,36.8268364994963,6.87021761295036e-297,NA,NA,3817878617
"7.14","all","4 yr.","mnwk","no","no","3","Male","LPM","month04",4.6558879398399e-05,1.45844048473724e-06,31.9237431253751,1.25074089459615e-223,NA,NA,3817878617
"7.15","all","4 yr.","mnwk","no","no","3","Male","LPM","month05",5.60529891454564e-05,1.45688253341489e-06,38.4746112743009,9.88131291682493e-324,NA,NA,3817878617
"7.16","all","4 yr.","mnwk","no","no","3","Male","LPM","month06",6.22704500554441e-05,1.47562665417078e-06,42.1993258792393,0,NA,NA,3817878617
"7.17","all","4 yr.","mnwk","no","no","3","Male","LPM","month07",5.5306404698702e-05,1.45609734227229e-06,37.9826286973331,1.11715710821008e-315,NA,NA,3817878617
"7.18","all","4 yr.","mnwk","no","no","3","Male","LPM","month08",1.75497705138946e-05,1.41459911200751e-06,12.4061795069198,2.41924118880287e-35,NA,NA,3817878617
"7.19","all","4 yr.","mnwk","no","no","3","Male","LPM","month09",8.04679294339491e-05,1.49535856407268e-06,53.8117956236468,0,NA,NA,3817878617
"7.20","all","4 yr.","mnwk","no","no","3","Male","LPM","month10",7.70372836971706e-05,1.48016509890027e-06,52.0464127646353,0,NA,NA,3817878617
"7.21","all","4 yr.","mnwk","no","no","3","Male","LPM","month11",6.5702192734486e-05,1.47988502207392e-06,44.3968225601815,0,NA,NA,3817878617
"7.22","all","4 yr.","mnwk","no","no","3","Male","LPM","month12",-0.000129744085978566,1.24546807433116e-06,-104.172952043143,0,NA,NA,3817878617
"7.23","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayMonday",9.81084680408471e-05,1.05527823043521e-06,92.9692901940994,0,NA,NA,3817878617
"7.24","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayTuesday",0.000134163973227503,1.08577968610669e-06,123.564637416065,0,NA,NA,3817878617
"7.25","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayWednesday",0.000159565957340318,1.10673491260067e-06,144.177214908095,0,NA,NA,3817878617
"7.26","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayThursday",0.000139768844382399,1.09264190246145e-06,127.918253974641,0,NA,NA,3817878617
"7.27","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayFriday",0.000114427254376962,1.0712955228325e-06,106.81203453032,0,NA,NA,3817878617
"7.28","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdaySaturday",2.68505453370901e-05,9.91273472104637e-07,27.0869201009506,1.40412507989025e-161,NA,NA,3817878617
"9","all","4 yr.","mnwk","no","no","4","Male","LPM","(Intercept)",5.62714368067424e-05,6.48349021993216e-07,86.7918897043254,0,NA,NA,3817878617
"9.1","all","4 yr.","mnwk","no","no","4","Male","LPM","policyTRUE",-9.91896060343805e-07,9.19456142338784e-08,-10.7878561539733,3.92847101766948e-27,NA,NA,3817878617
"9.2","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp20-24",-2.68085417950773e-05,7.45323069233873e-07,-35.9690218935986,2.55282920603775e-283,NA,NA,3817878617
"9.3","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp25-34",-5.0665265429925e-05,6.53125227806603e-07,-77.573585084249,0,NA,NA,3817878617
"9.4","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp35-44",-5.57029683678204e-05,6.41360936628901e-07,-86.8512021648908,0,NA,NA,3817878617
"9.5","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp45-54",-5.70012478972817e-05,6.37065482691033e-07,-89.4747077749406,0,NA,NA,3817878617
"9.6","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp55-64",-5.7171730691554e-05,6.34967153973276e-07,-90.0388789149246,0,NA,NA,3817878617
"9.7","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp65-199",-5.69619681549165e-05,6.32493734505009e-07,-90.0593397964569,0,NA,NA,3817878617
"9.8","all","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp1-3",2.39096310669037e-06,1.12358564499665e-07,21.2797583997035,1.74843318674518e-100,NA,NA,3817878617
"9.9","all","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp4-6",1.04746793779645e-05,2.66914101598654e-07,39.2436342449779,0,NA,NA,3817878617
"9.10","all","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp7-9",1.9926130854316e-05,5.40816388002188e-07,36.8445396559162,3.57729945454472e-297,NA,NA,3817878617
"9.11","all","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp10-150",4.56141307358962e-05,9.08118091710931e-07,50.2292941328339,0,NA,NA,3817878617
"9.12","all","4 yr.","mnwk","no","no","4","Male","LPM","month02",3.52404308351451e-07,2.05516944186416e-07,1.71472142964426,0.086396312763963,NA,NA,3817878617
"9.13","all","4 yr.","mnwk","no","no","4","Male","LPM","month03",4.24057225894218e-07,2.01070223275199e-07,2.10900062170728,0.0349445280341498,NA,NA,3817878617
