"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"9.21","all","4 yr.","mnwk","no","4","Male","LPM","month11",1.69817251448002e-06,1.87873010609186e-07,9.03893810491262,1.5820116232402e-19,NA,NA,4351027460
"9.22","all","4 yr.","mnwk","no","4","Male","LPM","month12",2.92738308875639e-08,1.73574600978705e-07,0.16865273330604,0.866069799446378,NA,NA,4351027460
"9.23","all","4 yr.","mnwk","no","4","Male","LPM","weekdayMonday",-1.66816321857349e-06,1.46551547224326e-07,-11.3827745265632,5.09525038171841e-30,NA,NA,4351027460
"9.24","all","4 yr.","mnwk","no","4","Male","LPM","weekdayTuesday",-1.34951875510851e-06,1.48273678524119e-07,-9.10153958909834,8.90602879285347e-20,NA,NA,4351027460
"9.25","all","4 yr.","mnwk","no","4","Male","LPM","weekdayWednesday",-1.09280959169084e-06,1.49678453180859e-07,-7.30104813663712,2.85534610055341e-13,NA,NA,4351027460
"9.26","all","4 yr.","mnwk","no","4","Male","LPM","weekdayThursday",-7.65001243483294e-07,1.516611857958e-07,-5.04414652614749,4.55550136397175e-07,NA,NA,4351027460
"9.27","all","4 yr.","mnwk","no","4","Male","LPM","weekdayFriday",4.85570868464614e-07,1.5817477917971e-07,3.06983749863771,0.00214175269154309,NA,NA,4351027460
"9.28","all","4 yr.","mnwk","no","4","Male","LPM","weekdaySaturday",1.38127376798449e-06,1.62406491755267e-07,8.50504036541814,1.81532477988442e-17,NA,NA,4351027460
"11","all","4 yr.","mnwk","no","5","Male","LPM","(Intercept)",1.8677425405028e-05,3.57074731147309e-07,52.3067687960331,0,NA,NA,4351027460
"11.1","all","4 yr.","mnwk","no","5","Male","LPM","policyTRUE",-9.91805874239542e-06,1.21671050167882e-07,-81.5153541348618,0,NA,NA,4351027460
"11.2","all","4 yr.","mnwk","no","5","Male","LPM","age_grp20-24",1.73369448385142e-05,4.64745338505513e-07,37.3041823168465,1.40404369440476e-304,NA,NA,4351027460
"11.3","all","4 yr.","mnwk","no","5","Male","LPM","age_grp25-34",-6.4297069829349e-07,3.30378375138347e-07,-1.94616459998099,0.0516349708022233,NA,NA,4351027460
"11.4","all","4 yr.","mnwk","no","5","Male","LPM","age_grp35-44",-9.76986478602224e-06,3.17321684263367e-07,-30.7885192551593,3.73335292834166e-208,NA,NA,4351027460
"11.5","all","4 yr.","mnwk","no","5","Male","LPM","age_grp45-54",-1.39455662691667e-05,3.00519745958614e-07,-46.4048251627607,0,NA,NA,4351027460
"11.6","all","4 yr.","mnwk","no","5","Male","LPM","age_grp55-64",-1.61734143020841e-05,2.94437749446422e-07,-54.9298258545043,0,NA,NA,4351027460
"11.7","all","4 yr.","mnwk","no","5","Male","LPM","age_grp65-199",-1.7367218199045e-05,2.84577634750076e-07,-61.028050269296,0,NA,NA,4351027460
"11.8","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp1-3",1.52712380190662e-05,1.80864065750058e-07,84.4348928889502,0,NA,NA,4351027460
"11.9","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp4-6",3.44084198530874e-05,4.17661346382933e-07,82.3835390827382,0,NA,NA,4351027460
"11.10","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp7-9",5.48665488368018e-05,8.20695680926152e-07,66.8537073021818,0,NA,NA,4351027460
"11.11","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp10-150",0.000106194824450955,1.30982316748734e-06,81.0756956258994,0,NA,NA,4351027460
"11.12","all","4 yr.","mnwk","no","5","Male","LPM","month02",1.819718475477e-06,2.60277822848029e-07,6.99144650729423,2.72066401119981e-12,NA,NA,4351027460
"11.13","all","4 yr.","mnwk","no","5","Male","LPM","month03",2.94878627382662e-06,2.59621600815459e-07,11.3580159145642,6.76639883450755e-30,NA,NA,4351027460
"11.14","all","4 yr.","mnwk","no","5","Male","LPM","month04",4.91258596726154e-06,2.71177045898573e-07,18.1157883440436,2.39222748814205e-73,NA,NA,4351027460
"11.15","all","4 yr.","mnwk","no","5","Male","LPM","month05",5.40992990017676e-06,2.71042329547681e-07,19.9597232993272,1.23394697590093e-88,NA,NA,4351027460
"11.16","all","4 yr.","mnwk","no","5","Male","LPM","month06",6.84803294277302e-06,2.81173393936562e-07,24.3551953721413,5.10735329114045e-131,NA,NA,4351027460
"11.17","all","4 yr.","mnwk","no","5","Male","LPM","month07",8.04530061317298e-06,2.84029297992162e-07,28.3256011617329,1.67258943012098e-176,NA,NA,4351027460
"11.18","all","4 yr.","mnwk","no","5","Male","LPM","month08",6.40818410195611e-06,2.76402313050751e-07,23.1842636598323,6.56324429556007e-119,NA,NA,4351027460
"11.19","all","4 yr.","mnwk","no","5","Male","LPM","month09",9.74262398036441e-06,2.95497868954901e-07,32.9702004783369,2.17264874398864e-238,NA,NA,4351027460
"11.20","all","4 yr.","mnwk","no","5","Male","LPM","month10",8.55487788211769e-06,2.86578942881614e-07,29.8517322874336,8.33622442887044e-196,NA,NA,4351027460
"11.21","all","4 yr.","mnwk","no","5","Male","LPM","month11",6.35198433745164e-06,2.79265975617609e-07,22.7452854698963,1.59781577996966e-114,NA,NA,4351027460
"11.22","all","4 yr.","mnwk","no","5","Male","LPM","month12",-3.52164180716638e-06,2.23076948148213e-07,-15.7866683958155,3.84352171955536e-56,NA,NA,4351027460
"11.23","all","4 yr.","mnwk","no","5","Male","LPM","weekdayMonday",-3.24402144017622e-06,2.28452533028583e-07,-14.1999801760585,9.16385464329763e-46,NA,NA,4351027460
"11.24","all","4 yr.","mnwk","no","5","Male","LPM","weekdayTuesday",-3.83162740792115e-06,2.26204575621164e-07,-16.9387705681876,2.32943246368544e-64,NA,NA,4351027460
"11.25","all","4 yr.","mnwk","no","5","Male","LPM","weekdayWednesday",-3.24516098774917e-06,2.2827312755173e-07,-14.2161323260171,7.27650323267285e-46,NA,NA,4351027460
"11.26","all","4 yr.","mnwk","no","5","Male","LPM","weekdayThursday",-3.58844349092648e-06,2.27519594764457e-07,-15.7720195249181,4.84748331376822e-56,NA,NA,4351027460
"11.27","all","4 yr.","mnwk","no","5","Male","LPM","weekdayFriday",-1.31671872354939e-06,2.35445411589135e-07,-5.59245862835983,2.23876523574045e-08,NA,NA,4351027460
"11.28","all","4 yr.","mnwk","no","5","Male","LPM","weekdaySaturday",-9.82409516451466e-08,2.39166800015255e-07,-0.410763331862451,0.681246082974124,NA,NA,4351027460
"13","all","4 yr.","mnwk","no","7","Male","LPM","(Intercept)",5.51481367912272e-06,1.72163494272614e-07,32.0324218698201,3.85807734552221e-225,NA,NA,4351027460
"13.1","all","4 yr.","mnwk","no","7","Male","LPM","policyTRUE",-1.98157529936656e-06,5.10028321505824e-08,-38.8522600767756,0,NA,NA,4351027460
"13.2","all","4 yr.","mnwk","no","7","Male","LPM","age_grp20-24",3.8094916879338e-06,2.3259747195982e-07,16.3780442488724,2.74427282989839e-60,NA,NA,4351027460
"13.3","all","4 yr.","mnwk","no","7","Male","LPM","age_grp25-34",-1.92648610353492e-06,1.64724039681024e-07,-11.6952334781579,1.34816061788895e-31,NA,NA,4351027460
"13.4","all","4 yr.","mnwk","no","7","Male","LPM","age_grp35-44",-4.48079040664058e-06,1.56388964347641e-07,-28.6515766974459,1.53221995258607e-180,NA,NA,4351027460
"13.5","all","4 yr.","mnwk","no","7","Male","LPM","age_grp45-54",-5.15917099135342e-06,1.5029442678325e-07,-34.3270945022719,3.09488964746839e-258,NA,NA,4351027460
"13.6","all","4 yr.","mnwk","no","7","Male","LPM","age_grp55-64",-5.33639080173007e-06,1.47530507301019e-07,-36.171439381292,1.71274543726473e-286,NA,NA,4351027460
"13.7","all","4 yr.","mnwk","no","7","Male","LPM","age_grp65-199",-5.19363840287135e-06,1.448780672529e-07,-35.8483413076275,1.95199831600222e-281,NA,NA,4351027460
"13.8","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp1-3",2.49335667446786e-06,7.17950410936311e-08,34.7288146435651,2.89526456810013e-264,NA,NA,4351027460
"13.9","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp4-6",5.89107842734379e-06,1.71694295517848e-07,34.3114394661493,5.2987813315971e-258,NA,NA,4351027460
"13.10","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp7-9",1.06780449377356e-05,3.59028081359227e-07,29.7415313512807,2.23166161491083e-194,NA,NA,4351027460
"13.11","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp10-150",2.81238158019872e-05,6.63006544958405e-07,42.4186096138034,0,NA,NA,4351027460
"13.12","all","4 yr.","mnwk","no","7","Male","LPM","month02",6.20385548780729e-08,1.01940470079373e-07,0.60857630762119,0.542805312546241,NA,NA,4351027460
"13.13","all","4 yr.","mnwk","no","7","Male","LPM","month03",5.04461291076606e-07,1.05388238497947e-07,4.78669440030952,1.69550710035358e-06,NA,NA,4351027460
"13.14","all","4 yr.","mnwk","no","7","Male","LPM","month04",1.04462560714865e-06,1.12499799186096e-07,9.28557752730421,1.6083262714779e-20,NA,NA,4351027460
"13.15","all","4 yr.","mnwk","no","7","Male","LPM","month05",1.26077455188106e-06,1.13972300029446e-07,11.062113790415,1.91529937910051e-28,NA,NA,4351027460
"13.16","all","4 yr.","mnwk","no","7","Male","LPM","month06",1.76888989543685e-06,1.21324162976821e-07,14.5798648186412,3.77263998160591e-48,NA,NA,4351027460
"13.17","all","4 yr.","mnwk","no","7","Male","LPM","month07",1.55256951248533e-06,1.17450860298408e-07,13.2188858262997,6.8267804444057e-40,NA,NA,4351027460
"13.18","all","4 yr.","mnwk","no","7","Male","LPM","month08",1.44597000122393e-06,1.1640937574856e-07,12.4214221743373,1.99974939575118e-35,NA,NA,4351027460
"13.19","all","4 yr.","mnwk","no","7","Male","LPM","month09",2.04457805844286e-06,1.24636710450401e-07,16.4043005552245,1.78167577278398e-60,NA,NA,4351027460
"13.20","all","4 yr.","mnwk","no","7","Male","LPM","month10",1.42529585665256e-06,1.16056554661038e-07,12.2810457437356,1.14508629584207e-34,NA,NA,4351027460
"13.21","all","4 yr.","mnwk","no","7","Male","LPM","month11",9.9845650247793e-07,1.12422048176359e-07,8.88132282478633,6.60699289677888e-19,NA,NA,4351027460
"13.22","all","4 yr.","mnwk","no","7","Male","LPM","month12",-6.73589595014387e-07,8.87577580213019e-08,-7.58907852148232,3.22188546562597e-14,NA,NA,4351027460
"13.23","all","4 yr.","mnwk","no","7","Male","LPM","weekdayMonday",-1.13180303036194e-06,9.69454660971094e-08,-11.6746360188544,1.71799675088087e-31,NA,NA,4351027460
"13.24","all","4 yr.","mnwk","no","7","Male","LPM","weekdayTuesday",-1.04964401277738e-06,9.75457354079929e-08,-10.7605320559341,5.28641044564293e-27,NA,NA,4351027460
"13.25","all","4 yr.","mnwk","no","7","Male","LPM","weekdayWednesday",-1.30668119587519e-06,9.53708519471223e-08,-13.7010540348289,1.00061322194684e-42,NA,NA,4351027460
"13.26","all","4 yr.","mnwk","no","7","Male","LPM","weekdayThursday",-1.23424315015061e-06,9.61818240115716e-08,-12.8323949232042,1.07974285345226e-37,NA,NA,4351027460
"13.27","all","4 yr.","mnwk","no","7","Male","LPM","weekdayFriday",-6.30403362770851e-07,1.01158210534263e-07,-6.23185561944405,4.60942253863805e-10,NA,NA,4351027460
"13.28","all","4 yr.","mnwk","no","7","Male","LPM","weekdaySaturday",1.056542666892e-08,1.05961705884784e-07,0.0997098582048894,0.92057467383837,NA,NA,4351027460
"15","all","4 yr.","mnwk","no","9+","Male","LPM","(Intercept)",0,0,NA,NA,NA,NA,4351027460
"15.1","all","4 yr.","mnwk","no","9+","Male","LPM","policyTRUE",0,0,NA,NA,NA,NA,4351027460
"15.2","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp20-24",0,0,NA,NA,NA,NA,4351027460
"15.3","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp25-34",0,0,NA,NA,NA,NA,4351027460
"15.4","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp35-44",0,0,NA,NA,NA,NA,4351027460
"15.5","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp45-54",0,0,NA,NA,NA,NA,4351027460
"15.6","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp55-64",0,0,NA,NA,NA,NA,4351027460
"15.7","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp65-199",0,0,NA,NA,NA,NA,4351027460
"15.8","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp1-3",0,0,NA,NA,NA,NA,4351027460
"15.9","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp4-6",0,0,NA,NA,NA,NA,4351027460
"15.10","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp7-9",0,0,NA,NA,NA,NA,4351027460
"15.11","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp10-150",0,0,NA,NA,NA,NA,4351027460
"15.12","all","4 yr.","mnwk","no","9+","Male","LPM","month02",0,0,NA,NA,NA,NA,4351027460
"15.13","all","4 yr.","mnwk","no","9+","Male","LPM","month03",0,0,NA,NA,NA,NA,4351027460
"15.14","all","4 yr.","mnwk","no","9+","Male","LPM","month04",0,0,NA,NA,NA,NA,4351027460
"15.15","all","4 yr.","mnwk","no","9+","Male","LPM","month05",0,0,NA,NA,NA,NA,4351027460
"15.16","all","4 yr.","mnwk","no","9+","Male","LPM","month06",0,0,NA,NA,NA,NA,4351027460
"15.17","all","4 yr.","mnwk","no","9+","Male","LPM","month07",0,0,NA,NA,NA,NA,4351027460
"15.18","all","4 yr.","mnwk","no","9+","Male","LPM","month08",0,0,NA,NA,NA,NA,4351027460
"15.19","all","4 yr.","mnwk","no","9+","Male","LPM","month09",0,0,NA,NA,NA,NA,4351027460
"15.20","all","4 yr.","mnwk","no","9+","Male","LPM","month10",0,0,NA,NA,NA,NA,4351027460
"15.21","all","4 yr.","mnwk","no","9+","Male","LPM","month11",0,0,NA,NA,NA,NA,4351027460
"15.22","all","4 yr.","mnwk","no","9+","Male","LPM","month12",0,0,NA,NA,NA,NA,4351027460
"15.23","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayMonday",0,0,NA,NA,NA,NA,4351027460
"15.24","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayTuesday",0,0,NA,NA,NA,NA,4351027460
"15.25","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayWednesday",0,0,NA,NA,NA,NA,4351027460
"15.26","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayThursday",0,0,NA,NA,NA,NA,4351027460
"15.27","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayFriday",0,0,NA,NA,NA,NA,4351027460
"15.28","all","4 yr.","mnwk","no","9+","Male","LPM","weekdaySaturday",0,0,NA,NA,NA,NA,4351027460
"17","all","4 yr.","mnwk","no","all","Female","LPM","(Intercept)",8.79087061527337e-05,1.9245271558127e-06,45.6780803987207,0,NA,NA,3642166888
"17.1","all","4 yr.","mnwk","no","all","Female","LPM","policyTRUE",-1.54360039114755e-06,5.895955570014e-07,-2.61806652512459,0.00884295638976018,NA,NA,3642166888
"17.2","all","4 yr.","mnwk","no","all","Female","LPM","age_grp20-24",8.64199942565018e-05,2.13838722066544e-06,40.4136320219914,0,NA,NA,3642166888
"17.3","all","4 yr.","mnwk","no","all","Female","LPM","age_grp25-34",2.76698949463255e-05,1.81285004515484e-06,15.2632011788719,1.34486008229122e-52,NA,NA,3642166888
"17.4","all","4 yr.","mnwk","no","all","Female","LPM","age_grp35-44",1.18917669307084e-05,1.78719311443844e-06,6.65387911056548,2.85467218296304e-11,NA,NA,3642166888
"17.5","all","4 yr.","mnwk","no","all","Female","LPM","age_grp45-54",-6.97675157612056e-05,1.72506682110338e-06,-40.4433700235339,0,NA,NA,3642166888
"17.6","all","4 yr.","mnwk","no","all","Female","LPM","age_grp55-64",-0.000136891060743901,1.71565574501523e-06,-79.7893523462572,0,NA,NA,3642166888
"17.7","all","4 yr.","mnwk","no","all","Female","LPM","age_grp65-199",-0.000196711370109389,1.69626881077863e-06,-115.967097230948,0,NA,NA,3642166888
"17.8","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp1-3",0.000390623195936731,1.23857645556918e-06,315.380769737968,0,NA,NA,3642166888
"17.9","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp4-6",0.000860580004075524,3.47587030090906e-06,247.5869148082,0,NA,NA,3642166888
"17.10","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp7-9",0.00123767996043139,7.7699443218062e-06,159.290711640992,0,NA,NA,3642166888
"17.11","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp10-150",0.00172031506787769,1.39845940705672e-05,123.015016324168,0,NA,NA,3642166888
"17.12","all","4 yr.","mnwk","no","all","Female","LPM","month02",6.97284133215513e-05,1.41311355829013e-06,49.3438145239528,0,NA,NA,3642166888
"17.13","all","4 yr.","mnwk","no","all","Female","LPM","month03",9.31503716406654e-05,1.40224467458233e-06,66.4294707829152,0,NA,NA,3642166888
"17.14","all","4 yr.","mnwk","no","all","Female","LPM","month04",8.90184539395753e-05,1.41212361793375e-06,63.0387119151999,0,NA,NA,3642166888
"17.15","all","4 yr.","mnwk","no","all","Female","LPM","month05",9.76450607996817e-05,1.41002451575787e-06,69.2506121052785,0,NA,NA,3642166888
"17.16","all","4 yr.","mnwk","no","all","Female","LPM","month06",7.67977771001447e-05,1.39717488053701e-06,54.9664742545524,0,NA,NA,3642166888
"17.17","all","4 yr.","mnwk","no","all","Female","LPM","month07",4.71756112316996e-05,1.35073091473193e-06,34.9259876391162,2.99868900603633e-267,NA,NA,3642166888
"17.18","all","4 yr.","mnwk","no","all","Female","LPM","month08",2.19013513953142e-05,1.31773692429672e-06,16.6204277891075,4.95778637950973e-62,NA,NA,3642166888
"17.19","all","4 yr.","mnwk","no","all","Female","LPM","month09",0.00012140491390802,1.44906796247626e-06,83.7813802056292,0,NA,NA,3642166888
"17.20","all","4 yr.","mnwk","no","all","Female","LPM","month10",0.000109440618647086,1.4243242975989e-06,76.83686842356,0,NA,NA,3642166888
"17.21","all","4 yr.","mnwk","no","all","Female","LPM","month11",0.000103427356038616,1.42782342093754e-06,72.4370776679817,0,NA,NA,3642166888
"17.22","all","4 yr.","mnwk","no","all","Female","LPM","month12",-0.000110303645846843,1.14600798478998e-06,-96.2503292392488,0,NA,NA,3642166888
"17.23","all","4 yr.","mnwk","no","all","Female","LPM","weekdayMonday",0.00015775694187002,9.92873389642122e-07,158.88928388632,0,NA,NA,3642166888
"17.24","all","4 yr.","mnwk","no","all","Female","LPM","weekdayTuesday",0.000209039075784115,1.04100654849843e-06,200.804765431723,0,NA,NA,3642166888
"17.25","all","4 yr.","mnwk","no","all","Female","LPM","weekdayWednesday",0.000228113288540801,1.05823384837984e-06,215.560378162202,0,NA,NA,3642166888
"17.26","all","4 yr.","mnwk","no","all","Female","LPM","weekdayThursday",0.00020383462179208,1.03828592798388e-06,196.318390048762,0,NA,NA,3642166888
"17.27","all","4 yr.","mnwk","no","all","Female","LPM","weekdayFriday",0.000148066023080486,9.85471868296467e-07,150.248858281911,0,NA,NA,3642166888
"17.28","all","4 yr.","mnwk","no","all","Female","LPM","weekdaySaturday",2.54292022129527e-05,8.55269720650885e-07,29.732377516651,2.93078242952446e-194,NA,NA,3642166888
"18","all","4 yr.","mnwk","with","all","Female","LPM","(Intercept)",-6.94451702577297e-05,1.8769125024684e-06,-36.9996844106477,1.15872296784118e-299,NA,NA,3642166888
"18.1","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE",0.000293689229755277,3.12186453602364e-06,94.0749434725163,0,NA,NA,3642166888
"18.2","all","4 yr.","mnwk","with","all","Female","LPM","age_grp20-24",0.000238402511134714,2.46495106301392e-06,96.7169347545653,0,NA,NA,3642166888
"18.3","all","4 yr.","mnwk","with","all","Female","LPM","age_grp25-34",0.000189454319346197,1.92361035997541e-06,98.4889264937309,0,NA,NA,3642166888
"18.4","all","4 yr.","mnwk","with","all","Female","LPM","age_grp35-44",0.000163802988916706,1.85683586569201e-06,88.2161918256892,0,NA,NA,3642166888
"18.5","all","4 yr.","mnwk","with","all","Female","LPM","age_grp45-54",9.99274087465019e-05,1.76720941808075e-06,56.5453124706784,0,NA,NA,3642166888
"18.6","all","4 yr.","mnwk","with","all","Female","LPM","age_grp55-64",3.39229604966975e-05,1.76130480993297e-06,19.2601305040373,1.16086711554933e-82,NA,NA,3642166888
"18.7","all","4 yr.","mnwk","with","all","Female","LPM","age_grp65-199",-2.87560549840597e-05,1.73108381285527e-06,-16.6115902479783,5.74501247524124e-62,NA,NA,3642166888
"18.8","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp1-3",0.000388078018539118,1.23893351491113e-06,313.235548048723,0,NA,NA,3642166888
"18.9","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp4-6",0.000857808594677538,3.47615016062723e-06,246.769717946464,0,NA,NA,3642166888
"18.10","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp7-9",0.00123461813803416,7.77005452915715e-06,158.894398153996,0,NA,NA,3642166888
"18.11","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp10-150",0.00171553479419189,1.39853608462166e-05,122.66646624681,0,NA,NA,3642166888
"18.12","all","4 yr.","mnwk","with","all","Female","LPM","month02",6.97313750260593e-05,1.41311180276939e-06,49.3459716983477,0,NA,NA,3642166888
"18.13","all","4 yr.","mnwk","with","all","Female","LPM","month03",9.3154062603773e-05,1.40224262165384e-06,66.4322002235994,0,NA,NA,3642166888
"18.14","all","4 yr.","mnwk","with","all","Female","LPM","month04",8.90074200671954e-05,1.41212847953758e-06,63.0306812425042,0,NA,NA,3642166888
"18.15","all","4 yr.","mnwk","with","all","Female","LPM","month05",9.76338066697863e-05,1.41002812274007e-06,69.2424534626,0,NA,NA,3642166888
"18.16","all","4 yr.","mnwk","with","all","Female","LPM","month06",7.6787125924152e-05,1.3971756303799e-06,54.9588213926071,0,NA,NA,3642166888
"18.17","all","4 yr.","mnwk","with","all","Female","LPM","month07",4.7166440477396e-05,1.35073135792164e-06,34.9191867063564,3.8033250898646e-267,NA,NA,3642166888
"18.18","all","4 yr.","mnwk","with","all","Female","LPM","month08",2.18932326288176e-05,1.31773605375274e-06,16.6142776214314,5.49328433506634e-62,NA,NA,3642166888
"18.19","all","4 yr.","mnwk","with","all","Female","LPM","month09",0.000121398513225092,1.44906688567272e-06,83.7770253570686,0,NA,NA,3642166888
"18.20","all","4 yr.","mnwk","with","all","Female","LPM","month10",0.00010943649431129,1.4243225368933e-06,76.8340677596737,0,NA,NA,3642166888
"18.21","all","4 yr.","mnwk","with","all","Female","LPM","month11",0.000103425523545901,1.42782156606795e-06,72.4358883517372,0,NA,NA,3642166888
"18.22","all","4 yr.","mnwk","with","all","Female","LPM","month12",-0.000110302990923484,1.14600748835884e-06,-96.2497994506516,0,NA,NA,3642166888
"18.23","all","4 yr.","mnwk","with","all","Female","LPM","weekdayMonday",0.000157756553618766,9.92872128780958e-07,158.889094623351,0,NA,NA,3642166888
"18.24","all","4 yr.","mnwk","with","all","Female","LPM","weekdayTuesday",0.000209038540993714,1.04100515700365e-06,200.804520119185,0,NA,NA,3642166888
"18.25","all","4 yr.","mnwk","with","all","Female","LPM","weekdayWednesday",0.000228112859868031,1.05823237056511e-06,215.560274107109,0,NA,NA,3642166888
"18.26","all","4 yr.","mnwk","with","all","Female","LPM","weekdayThursday",0.00020383515104968,1.03828469610487e-06,196.319132714147,0,NA,NA,3642166888
"18.27","all","4 yr.","mnwk","with","all","Female","LPM","weekdayFriday",0.000148066619042086,9.85470642019797e-07,150.249649993238,0,NA,NA,3642166888
"18.28","all","4 yr.","mnwk","with","all","Female","LPM","weekdaySaturday",2.54292529050079e-05,8.55268819425108e-07,29.7324681169844,2.92288932253742e-194,NA,NA,3642166888
"18.29","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp20-24",-0.000283397387716018,4.19649590005227e-06,-67.5319110194978,0,NA,NA,3642166888
"18.30","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp25-34",-0.000302925466027092,3.52452049843453e-06,-85.9479938226038,0,NA,NA,3642166888
"18.31","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp35-44",-0.000282943407238402,3.47318314865583e-06,-81.4651560623588,0,NA,NA,3642166888
"18.32","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp45-54",-0.000318831064898345,3.34288266524725e-06,-95.3760860986614,0,NA,NA,3642166888
"18.33","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp55-64",-0.000320677648582869,3.32522110769686e-06,-96.4379926016344,0,NA,NA,3642166888
"18.34","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp65-199",-0.000314897060496009,3.28815448056862e-06,-95.7671126332101,0,NA,NA,3642166888
"19","all","4 yr.","mnwk","no","1","Female","LPM","(Intercept)",6.53281321153117e-06,6.10399325948288e-07,10.7025236330038,9.90434939365537e-27,NA,NA,3642166888
"19.1","all","4 yr.","mnwk","no","1","Female","LPM","policyTRUE",6.94174304375413e-06,1.78967825670994e-07,38.7876592774586,0,NA,NA,3642166888
"19.2","all","4 yr.","mnwk","no","1","Female","LPM","age_grp20-24",3.34837957217012e-06,6.80549423104105e-07,4.92011227766173,8.64945842804311e-07,NA,NA,3642166888
"19.3","all","4 yr.","mnwk","no","1","Female","LPM","age_grp25-34",-1.77576616564454e-06,5.87837186805674e-07,-3.02084693772795,0.00252068749376279,NA,NA,3642166888
"19.4","all","4 yr.","mnwk","no","1","Female","LPM","age_grp35-44",-4.01284784352571e-06,5.79524665669738e-07,-6.92437799672977,4.37895308193431e-12,NA,NA,3642166888
"19.5","all","4 yr.","mnwk","no","1","Female","LPM","age_grp45-54",-1.1293455801368e-05,5.62406777682247e-07,-20.0805826841381,1.09108713993626e-89,NA,NA,3642166888
"19.6","all","4 yr.","mnwk","no","1","Female","LPM","age_grp55-64",-1.73825451834132e-05,5.60063342023182e-07,-31.0367486659996,1.7222573313996e-211,NA,NA,3642166888
"19.7","all","4 yr.","mnwk","no","1","Female","LPM","age_grp65-199",-2.36822986295942e-05,5.53587197564203e-07,-42.7797079372444,0,NA,NA,3642166888
"19.8","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp1-3",3.42884655085978e-05,3.74864277968612e-07,91.4690129835975,0,NA,NA,3642166888
"19.9","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp4-6",6.38920903208562e-05,9.82717355576969e-07,65.015734135828,0,NA,NA,3642166888
"19.10","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp7-9",9.12829902160006e-05,2.17332729244696e-06,42.0014926114625,0,NA,NA,3642166888
"19.11","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp10-150",0.000163837268427567,4.33256938550989e-06,37.8152670735093,6.3780371614735e-313,NA,NA,3642166888
"19.12","all","4 yr.","mnwk","no","1","Female","LPM","month02",7.65778595192004e-06,4.2105097986311e-07,18.1873129814582,6.50526222574038e-74,NA,NA,3642166888
"19.13","all","4 yr.","mnwk","no","1","Female","LPM","month03",1.14232869096646e-05,4.24095382541007e-07,26.9356549963382,8.40040783994554e-160,NA,NA,3642166888
"19.14","all","4 yr.","mnwk","no","1","Female","LPM","month04",8.52120699028901e-06,4.17456599445542e-07,20.4121985413734,1.30291755416113e-92,NA,NA,3642166888
"19.15","all","4 yr.","mnwk","no","1","Female","LPM","month05",1.07861025333742e-05,4.22688850126448e-07,25.517830740384,1.25001552261518e-143,NA,NA,3642166888
